what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340302815829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340302819953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340302822638
started,bundle,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20110607-2359,"org.eclipse.gmf.bridge.ui.dashboard",1340302829925
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1340302829926
opened,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20110607-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1340302830234
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20110607-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1340302830323
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340302836724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340302838045
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1340302842018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340302842018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340302842034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340302856148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340302859599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340302859617
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20110607-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1340302861842
started,bundle,org.eclipse.gmf.bridge.ui,1.3.0.v20110510-2359,"org.eclipse.gmf.bridge.ui",1340302861873
started,bundle,org.eclipse.gmf.common,1.2.0.v20110510-2359,"org.eclipse.gmf.common",1340302861891
started,bundle,org.eclipse.gmf.bridge,1.1.100.v20110510-2359,"org.eclipse.gmf.bridge",1340302861903
started,bundle,org.eclipse.gmf.map,2.2.101.v20110510-2359,"org.eclipse.gmf.map",1340302861922
started,bundle,org.eclipse.gmf.tooldef,2.0.0.v20110510-2359,"org.eclipse.gmf.tooldef",1340302862025
started,bundle,org.eclipse.gmf.validate,1.2.0.v20110510-2359,"org.eclipse.gmf.validate",1340302862073
