what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340198361290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340198361362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340198361795
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340198365233
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340198371693
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340198372885
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340198372919
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340198374327
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340198376331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1340198377096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340198377113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340198427623
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340198428313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1340198429389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340198429416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340198434795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340198446883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340198449736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340198450861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340198481653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340198491610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340198511173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340198516509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340198519320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340198522247
