what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340107168064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340107168464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340107168558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340107171871
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340107172302
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340107172368
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340107175770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340107177971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340107178834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340107178883
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340107179031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340107181381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340109435850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340109436748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340117095726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340117113460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340117115819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340117119545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340117143174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340117144105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340117172735
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1340117185558
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1340117188065
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1340117202179
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340117210213
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1340117211239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340117212249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340117215437
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340117271332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340117273943
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1340117275336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340117275336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340117275366
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340117275476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340117278043
closed,editor,org.eclipse.gmf.codegen.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.codegen.gmfgen.presentation.GMFGenEditorID",1340117278498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340117278633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340117278674
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20110607-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1340117279748
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340117288475
opened,editor,org.eclipse.gmf.codegen.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.codegen.gmfgen.presentation.GMFGenEditorID",1340117288758
activated,editor,org.eclipse.gmf.codegen.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.codegen.gmfgen.presentation.GMFGenEditorID",1340117288857
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340117289012
activated,editor,org.eclipse.gmf.codegen.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.codegen.gmfgen.presentation.GMFGenEditorID",1340117290570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340117307736
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1340117315081
activated,editor,org.eclipse.gmf.codegen.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.codegen.gmfgen.presentation.GMFGenEditorID",1340117319133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340117319983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340117320543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340117321390
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1340117335367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340117356142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340117356460
activated,editor,org.eclipse.gmf.codegen.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.codegen.gmfgen.presentation.GMFGenEditorID",1340117359197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340117359994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340117360140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340117360181
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1340117365463
