what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1340188555189
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1340188555193
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1340188555195
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1340188555197
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1340188555200
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1340188555202
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1340188555205
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1340188555206
os,sysinfo,,,"linux",1340188555211
arch,sysinfo,,,"x86",1340188555211
ws,sysinfo,,,"gtk",1340188555211
locale,sysinfo,,,"en_IE",1340188555211
processors,sysinfo,,,"2",1340188555211
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1340188555211
java.runtime.version,sysinfo,,,"1.6.0_24-b24",1340188555211
java.specification.name,sysinfo,,,"Java Platform API Specification",1340188555211
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1340188555211
java.specification.version,sysinfo,,,"1.6",1340188555211
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1340188555211
java.version,sysinfo,,,"1.6.0_24",1340188555211
java.vm.info,sysinfo,,,"mixed mode, sharing",1340188555211
java.vm.name,sysinfo,,,"OpenJDK Client VM",1340188555211
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1340188555211
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1340188555211
java.vm.specification.version,sysinfo,,,"1.0",1340188555211
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1340188555211
java.vm.version,sysinfo,,,"20.0-b12",1340188555211
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1340188555262
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1340188555273
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1340188555465
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1340188555592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340188556992
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1340188559186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340188561929
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340188563224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340188578288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340188621912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340188624240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340188630303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340188633136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340188806774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340188811706
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1340188861943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340188896777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340188900180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340188926280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340188927902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340188953768
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1340188968699
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1340188968701
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1340188968780
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1340188968781
started,bundle,org.eclipse.gmf.graphdef.edit,2.0.200.v20110510-2359,"org.eclipse.gmf.graphdef.edit",1340188968821
started,bundle,org.eclipse.gmf.tooldef.edit,2.0.100.v20110510-2359,"org.eclipse.gmf.tooldef.edit",1340188968830
started,bundle,org.eclipse.emf.ecore.edit,2.7.1.v20120130-0943,"org.eclipse.emf.ecore.edit",1340188968832
started,bundle,org.eclipse.gmf.map.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.map.edit",1340188968836
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1340188968881
started,bundle,org.eclipse.gmf.map,2.2.101.v20110510-2359,"org.eclipse.gmf.map",1340188968957
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1340188969114
started,bundle,org.eclipse.gmf.tooldef,2.0.0.v20110510-2359,"org.eclipse.gmf.tooldef",1340188969317
started,bundle,org.eclipse.gmf.validate,1.2.0.v20110510-2359,"org.eclipse.gmf.validate",1340188969361
started,bundle,org.eclipse.gmf.common,1.2.0.v20110510-2359,"org.eclipse.gmf.common",1340188971133
opened,editor,org.eclipse.gmf.map.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1340188971499
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1340188971668
started,bundle,org.eclipse.emf.codegen,2.6.0.v20120130-0943,"org.eclipse.emf.codegen",1340188987299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340188991648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340189186648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340189188362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340189194404
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1340189218810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340189222662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340189225145
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1340189230858
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1340189230928
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1340189232587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340189333242
